domain,signal_score,signal_trust,signals,high_trust_signals,medium_trust_signals,low_trust_signals,wildcard_dns,wildcard_addresses
westpac.co.nz,10,high,api|docs|developer|status,api|docs|developer,"",status,0,""
wheel-size.com,10,high,api|developer|auth|status,api|developer|auth,"",status,0,""
wink.com,10,high,api|docs|developer|status,api|docs|developer,"",status,0,""
wise.com,10,high,api|docs|platform|status,api|docs|platform,"",status,0,""
wixmp.com,10,high,api|console|app|dashboard,api|console,app|dashboard,"",0,""
wolt.com,10,high,api|developer|auth|status,api|developer|auth,"",status,0,""
woosmap.com,10,high,api|developers|console|status,api|developers|console,"",status,0,""
wootric.com,10,high,api|docs|app|dashboard,api|docs,app|dashboard,"",0,""
workday.com,10,high,api|docs|developer|status,api|docs|developer,"",status,0,""
workspaceone.com,10,high,api|developer|developers|status,api|developer|developers,"",status,0,""
write.as,10,high,api|developer|developers|status,api|developer|developers,"",status,0,""
xamarin.com,10,high,api|docs|developer|status,api|docs|developer,"",status,0,""
xandr.com,10,high,docs|auth|platform|status,docs|auth|platform,"",status,0,""
xometry.com,10,high,api|developer|auth|status,api|developer|auth,"",status,0,""
xrpscan.com,10,high,api|docs|console|status,api|docs|console,"",status,0,""
xsolla.com,10,high,api|developer|developers|status,api|developer|developers,"",status,0,""
york.ac.uk,10,high,api|docs|auth|status,api|docs|auth,"",status,0,""
yourtrap.com,10,high,docs|developer|platform|status,docs|developer|platform,"",status,0,""
youversion.com,10,high,api|developers|platform|status,api|developers|platform,"",status,0,""
zeit.de,10,high,api|docs|developer|status,api|docs|developer,"",status,0,""
zipow.com,10,high,api|docs|developer|status,api|docs|developer,"",status,0,""
zype.com,10,high,api|docs|developers|status,api|docs|developers,"",status,0,""
10minuteschool.com,9,high,api|console|app|status,api|console,app,status,0,""
11x.ai,9,high,api|docs|app|status,api|docs,app,status,0,""
123formbuilder.com,9,high,api|developer|app|status,api|developer,app,status,0,""
1cbit.ru,9,high,docs|developer|platform,docs|developer|platform,"","",0,""
4wps.net,9,high,api|docs|console,api|docs|console,"","",0,""
5starstudents.com,9,high,api|auth|app|status,api|auth,app,status,0,""
7-eleven.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
7shifts.com,9,high,api|developers|app|status,api|developers,app,status,0,""
7signal.com,9,high,api|auth|dashboard|status,api|auth,dashboard,status,0,""
99.co,9,high,api|docs|app|status,api|docs,app,status,0,""
aamc.org,9,high,api|auth|platform,api|auth|platform,"","",0,""
aapanel.com,9,high,api|docs|console,api|docs|console,"","",0,""
abcfinancial.com,9,high,api|docs|developer,api|docs|developer,"","",0,""
abcfitness.com,9,high,api|docs|developers,api|docs|developers,"","",0,""
abnamro.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
about.me,9,high,api|docs|platform,api|docs|platform,"","",0,""
abstractapi.com,9,high,api|docs|app|status,api|docs,app,status,0,""
accuweather.com,9,high,api|developer|app|status,api|developer,app,status,0,""
acrcloud.com,9,high,api|docs|console,api|docs|console,"","",0,""
actionstep.com,9,high,api|docs|app|status,api|docs,app,status,0,""
adapty.io,9,high,api|docs|app|status,api|docs,app,status,0,""
addi.com,9,high,api|docs|auth,api|docs|auth,"","",0,""
adfenix.com,9,high,api|docs|app|status,api|docs,app,status,0,""
adp.com,9,high,api|developers|dashboard|status,api|developers,dashboard,status,0,""
adsolut.in,9,high,api|docs|console,api|docs|console,"","",0,""
advancedwebranking.com,9,high,api|docs|app|status,api|docs,app,status,0,""
aejuice.com,9,high,api|docs|auth,api|docs|auth,"","",0,""
afrihost.com,9,high,api|docs|app|status,api|docs,app,status,0,""
agentio.com,9,high,api|auth|app|status,api|auth,app,status,0,""
aglasem.com,9,high,api|docs|auth,api|docs|auth,"","",0,""
agriculture.gov.au,9,high,api|developer|auth,api|developer|auth,"","",0,""
agropoliya.ru,9,high,api|docs|auth,api|docs|auth,"","",0,""
aib.ie,9,high,api|developer|auth,api|developer|auth,"","",0,""
aiclk.com,9,high,api|docs|developers,api|docs|developers,"","",0,""
aimtell.com,9,high,api|developers|dashboard|status,api|developers,dashboard,status,0,""
ainvest.com,9,high,api|docs|auth,api|docs|auth,"","",0,""
airbnb.com,9,high,api|developer|platform,api|developer|platform,"","",0,""
airfranceklm.com,9,high,api|docs|developer,api|docs|developer,"","",0,""
airship.com,9,high,docs|platform|app|status,docs|platform,app,status,0,""
akool.com,9,high,api|docs|console,api|docs|console,"","",0,""
alchemy.com,9,high,docs|auth|dashboard|status,docs|auth,dashboard,status,0,""
alfresco.com,9,high,docs|developer|developers,docs|developer|developers,"","",0,""
alianza.com,9,high,api|developer|app|status,api|developer,app,status,0,""
alibaba.ir,9,high,api|platform|app|status,api|platform,app,status,0,""
alight.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
allegisgroup.com,9,high,api|developer|developers,api|developer|developers,"","",0,""
ally.com,9,high,api|developer|developers,api|developer|developers,"","",0,""
almapay.com,9,high,api|docs|dashboard|status,api|docs,dashboard,status,0,""
almostmy.com,9,high,api|developer|app|status,api|developer,app,status,0,""
alpaca.markets,9,high,api|docs|app|status,api|docs,app,status,0,""
alpha-sense.com,9,high,api|docs|developer,api|docs|developer,"","",0,""
alrajhibank.com.sa,9,high,api|developer|auth,api|developer|auth,"","",0,""
alwaysdata.com,9,high,api|docs|dashboard|status,api|docs,dashboard,status,0,""
amagi.tv,9,high,api|docs|console,api|docs|console,"","",0,""
amity.co,9,high,api|docs|dashboard|status,api|docs,dashboard,status,0,""
amplemarket.com,9,high,api|docs|app|status,api|docs,app,status,0,""
amplimed.com.br,9,high,docs|auth|app|status,docs|auth,app,status,0,""
analog.com,9,high,api|docs|developer,api|docs|developer,"","",0,""
anaplan.com,9,high,api|auth|app|status,api|auth,app,status,0,""
andpad.jp,9,high,api|developer|auth,api|developer|auth,"","",0,""
anota.ai,9,high,api|auth|app|status,api|auth,app,status,0,""
anwb.nl,9,high,api|docs|developers,api|docs|developers,"","",0,""
anytrack.io,9,high,api|docs|dashboard|status,api|docs,dashboard,status,0,""
apaleo.com,9,high,api|console|app|status,api|console,app,status,0,""
apollo247.com,9,high,api|docs|auth,api|docs|auth,"","",0,""
appboy.com,9,high,api|docs|dashboard|status,api|docs,dashboard,status,0,""
appcard.com,9,high,api|auth|app|status,api|auth,app,status,0,""
appfigures.com,9,high,api|docs|app|status,api|docs,app,status,0,""
appsflyer.com,9,high,api|docs|app|status,api|docs,app,status,0,""
aptrinsic.com,9,high,api|docs|app|status,api|docs,app,status,0,""
arcot.com,9,high,docs|console|app|status,docs|console,app,status,0,""
arcticwolf.com,9,high,docs|auth|dashboard|status,docs|auth,dashboard,status,0,""
arduino.cc,9,high,api|docs|app|status,api|docs,app,status,0,""
ariba.com,9,high,api|developer|developers,api|developer|developers,"","",0,""
arkane.network,9,high,api|docs|app|status,api|docs,app,status,0,""
arkm.com,9,high,api|auth|platform,api|auth|platform,"","",0,""
arte.tv,9,high,api|developers|auth,api|developers|auth,"","",0,""
asaas.com,9,high,api|docs|app|status,api|docs,app,status,0,""
ascensus.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
askui.com,9,high,docs|auth|app|status,docs|auth,app,status,0,""
assistcard.com,9,high,api|developers|auth,api|developers|auth,"","",0,""
astrum-play.ru,9,high,api|docs|developers,api|docs|developers,"","",0,""
asustor.com,9,high,api|docs|developer,api|docs|developer,"","",0,""
atb.com,9,high,api|docs|developer,api|docs|developer,"","",0,""
atlassian-us-gov-mod.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
atman.pl,9,high,api|docs|auth,api|docs|auth,"","",0,""
atu.de,9,high,api|developer|auth,api|developer|auth,"","",0,""
auckland.ac.nz,9,high,api|docs|developer,api|docs|developer,"","",0,""
auroravision.net,9,high,api|docs|platform,api|docs|platform,"","",0,""
ausha.co,9,high,api|developers|app|status,api|developers,app,status,0,""
authy.com,9,high,api|docs|dashboard|status,api|docs,dashboard,status,0,""
autodesk.com,9,high,docs|developer|auth,docs|developer|auth,"","",0,""
autods.com,9,high,auth|platform|app|status,auth|platform,app,status,0,""
autofi.com,9,high,api|auth|app|status,api|auth,app,status,0,""
automationanywhere.com,9,high,docs|developer|developers,docs|developer|developers,"","",0,""
autopay.eu,9,high,developers|auth|app|status,developers|auth,app,status,0,""
autoscout24.ch,9,high,api|developers|auth,api|developers|auth,"","",0,""
avast.com,9,high,api|docs|platform,api|docs|platform,"","",0,""
aviva.co.uk,9,high,api|developer|platform,api|developer|platform,"","",0,""
avnet.com,9,high,api|docs|auth,api|docs|auth,"","",0,""
avo.so,9,high,api|docs|app|status,api|docs,app,status,0,""
awardspace.info,9,high,docs|developer|app|status,docs|developer,app,status,0,""
axa.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
axiom.co,9,high,api|docs|app|status,api|docs,app,status,0,""
az.gov,9,high,api|developer|app|status,api|developer,app,status,0,""
backtrace.io,9,high,api|auth|console,api|auth|console,"","",0,""
bambora.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
banana.dev,9,high,api|docs|app|status,api|docs,app,status,0,""
bandung.go.id,9,high,api|auth|console,api|auth|console,"","",0,""
bankbazaar.com,9,high,api|docs|auth,api|docs|auth,"","",0,""
bankfab.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
bankid.com,9,high,developers|platform|app|status,developers|platform,app,status,0,""
bankid.no,9,high,developer|auth|app|status,developer|auth,app,status,0,""
barco.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
base44.com,9,high,api|docs|app|status,api|docs,app,status,0,""
baselime.io,9,high,api|docs|console,api|docs|console,"","",0,""
basis.net,9,high,api|auth|platform,api|auth|platform,"","",0,""
bayut.com,9,high,api|developers|auth,api|developers|auth,"","",0,""
bcloud365.net,9,high,api|developer|console,api|developer|console,"","",0,""
beaconcha.in,9,high,api|docs|dashboard|status,api|docs,dashboard,status,0,""
beatport.com,9,high,api|docs|dashboard|status,api|docs,dashboard,status,0,""
beefree.io,9,high,docs|developers|dashboard|status,docs|developers,dashboard,status,0,""
belfius.be,9,high,api|developer|auth,api|developer|auth,"","",0,""
bell.ca,9,high,api|developer|auth,api|developer|auth,"","",0,""
berkeley.edu,9,high,docs|auth|console,docs|auth|console,"","",0,""
bestegg.com,9,high,api|auth|platform,api|auth|platform,"","",0,""
bigcrunch.com,9,high,api|docs|auth,api|docs|auth,"","",0,""
bigtime.net,9,high,api|auth|app|status,api|auth,app,status,0,""
bildirt.com,9,high,api|docs|developers,api|docs|developers,"","",0,""
binotel.ua,9,high,api|docs|developers,api|docs|developers,"","",0,""
bird.com,9,high,api|docs|app|status,api|docs,app,status,0,""
birdeye.so,9,high,api|docs|dashboard|status,api|docs,dashboard,status,0,""
bitfinex.com,9,high,api|docs|developers,api|docs|developers,"","",0,""
bitgo.com,9,high,api|developers|app|status,api|developers,app,status,0,""
bitmovin.com,9,high,api|developer|dashboard|status,api|developer,dashboard,status,0,""
bitrise.io,9,high,api|docs|app|status,api|docs,app,status,0,""
bitsighttech.com,9,high,api|docs|auth,api|docs|auth,"","",0,""
blackberry.com,9,high,docs|developer|developers,docs|developer|developers,"","",0,""
blackfire.io,9,high,api|docs|app|status,api|docs,app,status,0,""
blackline.com,9,high,docs|developer|developers,docs|developer|developers,"","",0,""
blackrock.com,9,high,api|developer|developers,api|developer|developers,"","",0,""
bling.com.br,9,high,api|developer|app|status,api|developer,app,status,0,""
bloomberg.com,9,high,api|developer|console,api|developer|console,"","",0,""
bloomingdales.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
blpprofessional.com,9,high,api|developer|console,api|developer|console,"","",0,""
blue.cl,9,high,api|developers|auth,api|developers|auth,"","",0,""
bmc.com,9,high,docs|developer|developers,docs|developer|developers,"","",0,""
bmo.com,9,high,api|developer|developers,api|developer|developers,"","",0,""
bnbchain.org,9,high,api|docs|developer,api|docs|developer,"","",0,""
bnnvara.nl,9,high,api|docs|auth,api|docs|auth,"","",0,""
bnu.edu.cn,9,high,api|docs|console,api|docs|console,"","",0,""
boeing.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
boggi.com,9,high,api|docs|platform,api|docs|platform,"","",0,""
boku.ac.at,9,high,api|docs|auth,api|docs|auth,"","",0,""
boligsiden.dk,9,high,api|docs|app|status,api|docs,app,status,0,""
bonus.ly,9,high,api|docs|app|status,api|docs,app,status,0,""
bookfunnel.com,9,high,api|auth|dashboard|status,api|auth,dashboard,status,0,""
botim.me,9,high,api|docs|developer,api|docs|developer,"","",0,""
boxcast.com,9,high,api|auth|dashboard|status,api|auth,dashboard,status,0,""
bpifrance.fr,9,high,api|developer|auth,api|developer|auth,"","",0,""
brandfetch.io,9,high,api|docs|dashboard|status,api|docs,dashboard,status,0,""
brandwatch.com,9,high,api|developers|app|status,api|developers,app,status,0,""
brightedge.com,9,high,api|docs|auth,api|docs|auth,"","",0,""
brighteon.com,9,high,api|auth|dashboard|status,api|auth,dashboard,status,0,""
brightlocal.com,9,high,api|developer|app|status,api|developer,app,status,0,""
brinkpos.net,9,high,api|docs|app|status,api|docs,app,status,0,""
broadpeak.io,9,high,api|developers|app|status,api|developers,app,status,0,""
bsn.cloud,9,high,api|auth|app|status,api|auth,app,status,0,""
budgetbakers.com,9,high,api|docs|auth,api|docs|auth,"","",0,""
bugs.co.kr,9,high,api|docs|auth,api|docs|auth,"","",0,""
bugsnag.com,9,high,api|docs|app|status,api|docs,app,status,0,""
buildstaging.com,9,high,docs|developers|app|status,docs|developers,app,status,0,""
burberry.com,9,high,api|docs|auth,api|docs|auth,"","",0,""
buscalibre.com,9,high,api|docs|auth,api|docs|auth,"","",0,""
buypass.no,9,high,api|developer|auth,api|developer|auth,"","",0,""
bytemark.co.uk,9,high,api|docs|auth,api|docs|auth,"","",0,""
byteplus.com,9,high,api|docs|console,api|docs|console,"","",0,""
c3.ai,9,high,api|docs|developer,api|docs|developer,"","",0,""
cabi.org,9,high,api|developer|app|status,api|developer,app,status,0,""
cadent.tv,9,high,api|docs|platform,api|docs|platform,"","",0,""
cafebazaar.ir,9,high,api|developer|developers,api|developer|developers,"","",0,""
caju.com.br,9,high,docs|auth|app|status,docs|auth,app,status,0,""
calameo.com,9,high,api|developer|developers,api|developer|developers,"","",0,""
callr.com,9,high,api|docs|app|status,api|docs,app,status,0,""
cambridge.org,9,high,api|docs|auth,api|docs|auth,"","",0,""
camdvr.org,9,high,developer|auth|app|status,developer|auth,app,status,0,""
campsystems.com,9,high,api|docs|auth,api|docs|auth,"","",0,""
candis.io,9,high,api|developer|app|status,api|developer,app,status,0,""
canlii.org,9,high,api|developer|auth,api|developer|auth,"","",0,""
capacities.io,9,high,api|docs|app|status,api|docs,app,status,0,""
capitalone.co.uk,9,high,api|developer|auth,api|developer|auth,"","",0,""
capitol.ai,9,high,api|auth|platform,api|auth|platform,"","",0,""
capmonster.cloud,9,high,api|docs|auth,api|docs|auth,"","",0,""
capsolver.com,9,high,api|docs|dashboard|status,api|docs,dashboard,status,0,""
captivateiq.com,9,high,api|developers|app|status,api|developers,app,status,0,""
cardano.org,9,high,docs|developer|developers,docs|developer|developers,"","",0,""
cardlytics.com,9,high,api|docs|platform,api|docs|platform,"","",0,""
careem-engineering.com,9,high,api|auth|platform,api|auth|platform,"","",0,""
careers360.com,9,high,api|docs|app|status,api|docs,app,status,0,""
carfax.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
carta.com,9,high,api|docs|app|status,api|docs,app,status,0,""
cartrawler.com,9,high,api|docs|developer,api|docs|developer,"","",0,""
casacam.net,9,high,docs|developers|auth,docs|developers|auth,"","",0,""
castle.io,9,high,api|docs|dashboard|status,api|docs,dashboard,status,0,""
catappult.io,9,high,api|docs|developers,api|docs|developers,"","",0,""
cccis.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
ccl.org,9,high,api|developers|auth,api|developers|auth,"","",0,""
cdek.ru,9,high,api|docs|developer,api|docs|developer,"","",0,""
centerdevice.de,9,high,api|auth|app|status,api|auth,app,status,0,""
centralnic.com,9,high,api|auth|console,api|auth|console,"","",0,""
certifaction.io,9,high,api|auth|app|status,api|auth,app,status,0,""
cex.io,9,high,docs|auth|app|status,docs|auth,app,status,0,""
cez.cz,9,high,api|developers|auth,api|developers|auth,"","",0,""
changeip.net,9,high,developer|platform|app|status,developer|platform,app,status,0,""
changeip.us,9,high,api|developer|dashboard|status,api|developer,dashboard,status,0,""
channable.com,9,high,api|docs|app|status,api|docs,app,status,0,""
chartbeat.com,9,high,api|docs|app|status,api|docs,app,status,0,""
chatbot.com,9,high,api|docs|app|status,api|docs,app,status,0,""
checkatrade.com,9,high,api|developers|auth,api|developers|auth,"","",0,""
checkout.com,9,high,api|docs|dashboard|status,api|docs,dashboard,status,0,""
chime.com,9,high,docs|developer|app|status,docs|developer,app,status,0,""
chocofamily.kz,9,high,api|docs|auth,api|docs|auth,"","",0,""
churpy.co,9,high,api|docs|auth,api|docs|auth,"","",0,""
circlek.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
cision.com,9,high,api|docs|app|status,api|docs,app,status,0,""
citrusad.com,9,high,api|docs|developers,api|docs|developers,"","",0,""
citymapper.com,9,high,api|developer|developers,api|developer|developers,"","",0,""
claas.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
clarobrasil.mobi,9,high,api|docs|auth,api|docs|auth,"","",0,""
class101.net,9,high,api|docs|auth,api|docs|auth,"","",0,""
classera.com,9,high,api|docs|app|status,api|docs,app,status,0,""
classpass.com,9,high,api|developer|developers,api|developer|developers,"","",0,""
clay.com,9,high,api|docs|app|status,api|docs,app,status,0,""
clerk.com,9,high,api|docs|dashboard|status,api|docs,dashboard,status,0,""
clickbus.com.br,9,high,api|docs|developer,api|docs|developer,"","",0,""
clickguard.com,9,high,api|auth|app|status,api|auth,app,status,0,""
clickhouse.cloud,9,high,api|auth|console,api|auth|console,"","",0,""
clientify.com,9,high,api|developer|app|status,api|developer,app,status,0,""
cline.bot,9,high,api|docs|app|status,api|docs,app,status,0,""
close.com,9,high,api|developer|app|status,api|developer,app,status,0,""
cloudbees.com,9,high,docs|console|app|status,docs|console,app,status,0,""
cloudn.co.kr,9,high,api|docs|console,api|docs|console,"","",0,""
cloudsquid.io,9,high,api|docs|app|status,api|docs,app,status,0,""
cloudsway.net,9,high,api|docs|console,api|docs|console,"","",0,""
cloudunifi.com,9,high,api|auth|app|status,api|auth,app,status,0,""
clouduss.com,9,high,api|auth|dashboard|status,api|auth,dashboard,status,0,""
cna.com.br,9,high,api|auth|app|status,api|auth,app,status,0,""
cntd.ru,9,high,api|docs|auth,api|docs|auth,"","",0,""
codacy.com,9,high,api|docs|app|status,api|docs,app,status,0,""
codecov.io,9,high,api|docs|app|status,api|docs,app,status,0,""
codeintegrity.ai,9,high,api|docs|app|status,api|docs,app,status,0,""
coderabbit.ai,9,high,api|docs|app|status,api|docs,app,status,0,""
cohere.ai,9,high,api|docs|dashboard|status,api|docs,dashboard,status,0,""
cohere.com,9,high,api|docs|dashboard|status,api|docs,dashboard,status,0,""
coindcx.com,9,high,api|docs|app|status,api|docs,app,status,0,""
collectors.com,9,high,api|auth|app|status,api|auth,app,status,0,""
comcast.com,9,high,api|developer|developers,api|developer|developers,"","",0,""
comerica.com,9,high,api|docs|developer,api|docs|developer,"","",0,""
cometchat.io,9,high,api|docs|app|status,api|docs,app,status,0,""
comfy.org,9,high,api|docs|platform,api|docs|platform,"","",0,""
commoninja.com,9,high,api|docs|developers,api|docs|developers,"","",0,""
commvault.com,9,high,api|docs|developer,api|docs|developer,"","",0,""
companycam.com,9,high,api|docs|app|status,api|docs,app,status,0,""
concretesoftware.com,9,high,api|docs|auth,api|docs|auth,"","",0,""
condor.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
configcat.com,9,high,api|docs|app|status,api|docs,app,status,0,""
configura.com,9,high,developer|auth|app|status,developer|auth,app,status,0,""
consorsbank.de,9,high,api|developer|auth,api|developer|auth,"","",0,""
constantcontact.com,9,high,api|developer|app|status,api|developer,app,status,0,""
contabo.com,9,high,api|docs|auth,api|docs|auth,"","",0,""
contactmonkey.com,9,high,docs|developers|app|status,docs|developers,app,status,0,""
conversion.ai,9,high,api|docs|app|status,api|docs,app,status,0,""
coolermaster.com,9,high,docs|auth|console,docs|auth|console,"","",0,""
coolmathgames.com,9,high,api|developer|developers,api|developer|developers,"","",0,""
copy.ai,9,high,api|docs|app|status,api|docs,app,status,0,""
copyright.com,9,high,api|developers|auth,api|developers|auth,"","",0,""
corbina.net,9,high,developer|developers|auth,developer|developers|auth,"","",0,""
corbina.ru,9,high,developer|developers|auth,developer|developers|auth,"","",0,""
coro.net,9,high,docs|developers|console,docs|developers|console,"","",0,""
corpinter.net,9,high,api|developer|developers,api|developer|developers,"","",0,""
costco.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
courier.com,9,high,api|docs|app|status,api|docs,app,status,0,""
courtreserve.com,9,high,api|docs|app|status,api|docs,app,status,0,""
covetrus.com,9,high,api|auth|app|status,api|auth,app,status,0,""
covisint.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
cpic.com.cn,9,high,api|docs|console,api|docs|console,"","",0,""
cpplusddns.com,9,high,api|auth|app|status,api|auth,app,status,0,""
creately.com,9,high,api|auth|app|status,api|auth,app,status,0,""
creditreform.de,9,high,api|developer|platform,api|developer|platform,"","",0,""
creditsafe.com,9,high,api|developer|app|status,api|developer,app,status,0,""
crisp.chat,9,high,api|docs|app|status,api|docs,app,status,0,""
cronofy.com,9,high,api|docs|app|status,api|docs,app,status,0,""
cropwise.com,9,high,api|developers|app|status,api|developers,app,status,0,""
crossengage.io,9,high,api|docs|app|status,api|docs,app,status,0,""
crossfit.com,9,high,docs|developer|auth,docs|developer|auth,"","",0,""
crowdstrike.com,9,high,api|docs|developer,api|docs|developer,"","",0,""
csccloud.in,9,high,api|docs|developer,api|docs|developer,"","",0,""
csx.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
cubicservice.ru,9,high,api|docs|auth,api|docs|auth,"","",0,""
cuebiq.com,9,high,api|auth|platform,api|auth|platform,"","",0,""
curalate.com,9,high,api|developers|app|status,api|developers,app,status,0,""
customink.com,9,high,api|docs|auth,api|docs|auth,"","",0,""
cvent.com,9,high,api|developers|app|status,api|developers,app,status,0,""
cvshealth.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
cyberhaven.io,9,high,docs|auth|platform,docs|auth|platform,"","",0,""
dadeschools.net,9,high,api|docs|auth,api|docs|auth,"","",0,""
daily.dev,9,high,api|docs|app|status,api|docs,app,status,0,""
damddos.com,9,high,api|auth|console,api|auth|console,"","",0,""
danfoss.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
dashlane.com,9,high,api|console|app|status,api|console,app,status,0,""
data.lt,9,high,api|docs|auth,api|docs|auth,"","",0,""
datahorders.org,9,high,api|auth|dashboard|status,api|auth,dashboard,status,0,""
dataimpulse.com,9,high,api|docs|app|status,api|docs,app,status,0,""
dataminr.com,9,high,api|developer|app|status,api|developer,app,status,0,""
datarobot.com,9,high,docs|developers|app|status,docs|developers,app,status,0,""
datazoom.io,9,high,api|platform|app|status,api|platform,app,status,0,""
deadlinefunnel.com,9,high,api|docs|app|status,api|docs,app,status,0,""
decentriq.com,9,high,api|docs|platform,api|docs|platform,"","",0,""
deel.com,9,high,api|developer|app|status,api|developer,app,status,0,""
delaval.com,9,high,api|docs|auth,api|docs|auth,"","",0,""
delhivery.com,9,high,api|docs|console,api|docs|console,"","",0,""
deliverect.com,9,high,api|developers|app|status,api|developers,app,status,0,""
delltechnologies.com,9,high,api|docs|console,api|docs|console,"","",0,""
deloitte.com,9,high,api|docs|developer,api|docs|developer,"","",0,""
deltadentalins.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
deltek.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
deluxe.com,9,high,api|docs|developer,api|docs|developer,"","",0,""
dema.ai,9,high,api|docs|app|status,api|docs,app,status,0,""
demdex.net,9,high,api|docs|console,api|docs|console,"","",0,""
designs.ai,9,high,api|developers|auth,api|developers|auth,"","",0,""
despegar.com,9,high,api|docs|auth,api|docs|auth,"","",0,""
dexcom.com,9,high,api|developer|dashboard|status,api|developer,dashboard,status,0,""
dhl.com,9,high,api|docs|developer,api|docs|developer,"","",0,""
digicert.com,9,high,api|docs|app|status,api|docs,app,status,0,""
dimml.io,9,high,api|docs|dashboard|status,api|docs,dashboard,status,0,""
directv.com,9,high,docs|developer|auth,docs|developer|auth,"","",0,""
dispatch.me,9,high,api|docs|dashboard|status,api|docs,dashboard,status,0,""
distrokid.com,9,high,api|auth|console,api|auth|console,"","",0,""
dnb.com,9,high,docs|developer|dashboard|status,docs|developer,dashboard,status,0,""
dnb.no,9,high,api|developer|auth,api|developer|auth,"","",0,""
dnspod.com,9,high,api|docs|console,api|docs|console,"","",0,""
dogstrust.org.uk,9,high,api|docs|auth,api|docs|auth,"","",0,""
donanimhaber.com,9,high,api|auth|app|status,api|auth,app,status,0,""
doorloop.com,9,high,api|docs|app|status,api|docs,app,status,0,""
doselect.com,9,high,api|docs|app|status,api|docs,app,status,0,""
dotdigital.com,9,high,api|developer|app|status,api|developer,app,status,0,""
dotloop.com,9,high,docs|auth|app|status,docs|auth,app,status,0,""
doximity.com,9,high,developer|developers|auth,developer|developers|auth,"","",0,""
dronedeploy.com,9,high,api|developer|app|status,api|developer,app,status,0,""
dscloud.me,9,high,api|docs|developers,api|docs|developers,"","",0,""
dsv.com,9,high,api|docs|developer,api|docs|developer,"","",0,""
dust.tt,9,high,docs|auth|app|status,docs|auth,app,status,0,""
dyndns.info,9,high,api|platform|app|status,api|platform,app,status,0,""
e-docs.es.gov.br,9,high,api|docs|developers,api|docs|developers,"","",0,""
e-klase.lv,9,high,api|docs|auth,api|docs|auth,"","",0,""
e-notariado.org.br,9,high,api|console|dashboard|status,api|console,dashboard,status,0,""
ea.com,9,high,api|docs|auth,api|docs|auth,"","",0,""
ean.com,9,high,api|developer|console,api|developer|console,"","",0,""
eapps.com,9,high,docs|console|app|status,docs|console,app,status,0,""
earlywarning.com,9,high,api|developer|platform,api|developer|platform,"","",0,""
easemytrip.com,9,high,api|docs|app|status,api|docs,app,status,0,""
easydmarc.com,9,high,api|developers|app|status,api|developers,app,status,0,""
easypay.ua,9,high,api|docs|auth,api|docs|auth,"","",0,""
easypost.com,9,high,api|docs|app|status,api|docs,app,status,0,""
easypromosapp.com,9,high,api|developers|app|status,api|developers,app,status,0,""
eaton.com,9,high,api|developer|auth,api|developer|auth,"","",0,""
ecn.net.au,9,high,api|developer|dashboard|status,api|developer,dashboard,status,0,""
ecomid.com,9,high,api|docs|app|status,api|docs,app,status,0,""
economist.com,9,high,api|developer|platform,api|developer|platform,"","",0,""
edgenuity.com,9,high,api|auth|app|status,api|auth,app,status,0,""
edmentum.com,9,high,docs|auth|app|status,docs|auth,app,status,0,""
eeo.cn,9,high,api|docs|console,api|docs|console,"","",0,""
elasticemail.com,9,high,api|auth|app|status,api|auth,app,status,0,""
electricitymaps.com,9,high,api|docs|app|status,api|docs,app,status,0,""
elgato.com,9,high,docs|developer|auth,docs|developer|auth,"","",0,""
elisa.fi,9,high,api|developer|auth,api|developer|auth,"","",0,""
elliptic.co,9,high,developers|auth|app|status,developers|auth,app,status,0,""
elocal.com,9,high,api|developers|auth,api|developers|auth,"","",0,""
emburse.com,9,high,api|auth|app|status,api|auth,app,status,0,""
emeritus.org,9,high,api|auth|app|status,api|auth,app,status,0,""
emirates.com,9,high,api|docs|auth,api|docs|auth,"","",0,""
emlid.com,9,high,docs|developer|auth,docs|developer|auth,"","",0,""
empower.com,9,high,api|docs|developer,api|docs|developer,"","",0,""
endclose.com,9,high,api|auth|app|status,api|auth,app,status,0,""
